Feature ID	taxonomy	Confidence	Taxon	Taxon Level	Trophic Mode	Guild	Growth Morphology	Trait	Confidence Ranking	Notes	Citation/Source
7de0f9fea22d4fa79c95c5676c472349	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Metschnikowiaceae;g__Clavispora;s__Clavispora_lusitaniae;sh__SH0736674.10FU	0.8969828715207308	Clavispora	13	Pathotroph-Saprotroph	Animal Pathogen-|Plant Saprotroph|-Undefined Saprotroph	Yeast	NULL	Probable	As litter_saprotroph (Põlme et al. 2020); As nectar-tap_saprotroph (Põlme et al. 2020); Decay leaf, fruit, seed, sugar-rich substrates (Põlme et al. 2020)	b'Laszlo I, Meyer W. 2015. Microbiology Australia 36:45-48 ((https://doi.org/10.1071/MA15017)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))'
7e441d3b4c5832e6ade2c20b0820a644	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Rhodotorula;s__Rhodotorula_dairenensis;sh__SH1697992.10FU	0.9019850160053297	Rhodotorula	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Animal Symbiotroph-Endophyte-Plant Pathogen-|Undefined Saprotroph|	Yeast	NULL	Probable	As foliar_endophyte (Põlme et al. 2020); Opportunistic human pathogen	b'P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); https://www.cdc.gov ((https://www.cdc.gov))'
7eae9eeb3438ce14819dd5ec7b00e297	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_parapsilosis	0.9979738695343094	Candida	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Endosymbiont-Epiphyte-|Undefined Saprotroph|	Dimorphic Yeast-Yeast	NULL	Probable	As nectar-tap_saprotroph (Põlme et al. 2020); Decay sugar-rich substrates (Põlme et al. 2020); This asexual genus is polyphyletic and contain species that function very differently depend on what they are. Caution should be taken when interpreting guilds for Candida species.	b'Manolakaki D, et al. 2010. Virulence. 1: 367-375 ((https://doi.org/10.4161/viru.1.5.12796)); Mekbib SB, et al. 2011. Tropical Plant Pathology 36:233-240 ((https://doi.org/10.1590/S1982-56762011000400004)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))'
7f34931e02d4fee9a7186ab32480b037	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae;sh__SH0857527.10FU	0.994567112086397	Filobasidium	13	Saprotroph	|Undefined Saprotroph|	Dimorphic-Facultative Yeast	NULL	Highly Probable	NULL	b'Kurtzman CP, et al. (eds.) 2011. The Yeasts, a Taxonomic Study. Fifth Edition. Vols 1-3. Elsevier, San Diego (ISBN: 9780444521491); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))'
7fb97baa7a2b0ccbcbcc7f7d3985c109	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Muyocopronales;f__Muyocopronaceae;g__Arxiella;s__Arxiella_celtidis;sh__SH1003519.10FU	0.9999797955548664	Arxiella	13	Pathotroph-Saprotroph	Plant Pathogen-|Plant Saprotroph|-Undefined Saprotroph	Microfungus	NULL	Probable	As litter_saprotroph (Põlme et al. 2020); Decay leaf, fruit, seed (Põlme et al. 2020); From leaf litter, leaf spots, and soil (Calduch et al. 2002)	b'Calduch M, et al. 2002. Mycologia 94:355-361 ((https://doi.org/10.1080/15572536.2003.11833241)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))'
7fcf5a1b89af4f049a242d7a387fda7d	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_albicans	0.9230190799886456	Candida	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Endosymbiont-Epiphyte-|Undefined Saprotroph|	Dimorphic Yeast-Yeast	NULL	Probable	As nectar-tap_saprotroph (Põlme et al. 2020); Decay sugar-rich substrates (Põlme et al. 2020); This asexual genus is polyphyletic and contain species that function very differently depend on what they are. Caution should be taken when interpreting guilds for Candida species.	b'Manolakaki D, et al. 2010. Virulence. 1: 367-375 ((https://doi.org/10.4161/viru.1.5.12796)); Mekbib SB, et al. 2011. Tropical Plant Pathology 36:233-240 ((https://doi.org/10.1590/S1982-56762011000400004)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))'
7fe96e15b94710b4d876d87433ad54f5	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Dipodascaceae_gen_Incertae_sedis;s__Dipodascaceae_sp	0.8313819613648961	Saccharomycetales	7	Saprotroph	Undefined Saprotroph	Yeast	NULL	Possible	NULL	b'Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))'
802d80433f26b9a85f67b0387461d981	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Geotrichum;s__Geotrichum_sp;sh__SH0186002.10FU	0.9425243674475782	Geotrichum	13	Pathotroph-Saprotroph	Animal Pathogen-Plant Pathogen-|Undefined Saprotroph|	Microfungus	NULL	Probable	As nectar-tap_saprotroph (Põlme et al. 2020); Decay sugar-rich substrates (Põlme et al. 2020); Causative agent of the human disease geotrichosis and sour-rot of tomatoes, citrus fruits and vegetables (Thornton et al. 2010); Opportunistic human pathogen (CDC)	b'Thornton CR, et al. 2010. International Journal of Food Microbiology 143:166-172 ((https://doi.org/10.1016/j.ijfoodmicro.2010.08.012)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); https://www.cdc.gov ((https://www.cdc.gov))'
809bacb72cadeeea54a84386a560ac9c	k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Mucoraceae;g__Mucor;s__Mucor_racemosus;sh__SH1470924.10FU	0.9662329616105332	Mucor	13	 Saprotroph	|Undefined Saprotroph|	Microfungus	NULL	Probable	As soil_saprotroph (Põlme et al. 2020); Decay soil (Põlme et al. 2020)	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))'
80beb3c031462cf7c3b86473aa7a629c	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Metschnikowiaceae;g__Clavispora;s__Clavispora_sp;sh__SH0736708.10FU	0.9534433664263432	Clavispora	13	Pathotroph-Saprotroph	Animal Pathogen-|Plant Saprotroph|-Undefined Saprotroph	Yeast	NULL	Probable	As litter_saprotroph (Põlme et al. 2020); As nectar-tap_saprotroph (Põlme et al. 2020); Decay leaf, fruit, seed, sugar-rich substrates (Põlme et al. 2020)	b'Laszlo I, Meyer W. 2015. Microbiology Australia 36:45-48 ((https://doi.org/10.1071/MA15017)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))'
81a4ccb828d7eb015da463cd68409532	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Amphisphaeriales;f__Sporocadaceae;g__Pseudopestalotiopsis;s__Pseudopestalotiopsis_camelliae-sinensis;sh__SH0213486.10FU	0.9865042438564906	Pseudopestalotiopsis	13	Pathotroph	|Plant Pathogen|	Microfungus	NULL	Probable	NULL	b'P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))'
81c323047cb059b6e8247e162d277616	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Metschnikowiaceae;g__Clavispora;s__Clavispora_sp;sh__SH0736708.10FU	0.9945942012589258	Clavispora	13	Pathotroph-Saprotroph	Animal Pathogen-|Plant Saprotroph|-Undefined Saprotroph	Yeast	NULL	Probable	As litter_saprotroph (Põlme et al. 2020); As nectar-tap_saprotroph (Põlme et al. 2020); Decay leaf, fruit, seed, sugar-rich substrates (Põlme et al. 2020)	b'Laszlo I, Meyer W. 2015. Microbiology Australia 36:45-48 ((https://doi.org/10.1071/MA15017)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))'
81cae0adccbbc54a80dbca115e90428b	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Dipodascaceae_gen_Incertae_sedis;s__Dipodascaceae_sp	0.9425034011443564	Saccharomycetales	7	Saprotroph	Undefined Saprotroph	Yeast	NULL	Possible	NULL	b'Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))'
82048f692e38d35580a91c3e748a429d	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Pichia;s__Pichia_norvegensis;sh__SH0799741.10FU	0.9994162741058942	Pichia	13	Pathotroph-Saprotroph-Symbiotroph	Animal Parasite-Animal Pathogen-Animal Symbiotroph-Plant Pathogen-|Undefined Saprotroph|	Yeast	NULL	Probable	As nectar-tap_saprotroph (Põlme et al. 2020); Decay animal material, sugar-rich substrates (Põlme et al. 2020); Found in wood and digestive systems of the beetle Odontotaenius disjunctus; Likely opportunistic human pathogen (Irinyi et al. 2015)	b'Kurtzman CP, et al. (eds.) 2011. The Yeasts, a Taxonomic Study. Fifth Edition. Vols 1-3. Elsevier, San Diego (ISBN: 9780444521491); Irinyi L, et al. 2015. Medical Mycology 53:313-337 ((https://doi.org/10.1093/mmy/myv008)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); The American Phytopathological Society Common Names of Plant Diseases ((https://www.apsnet.org/edcenter/resources/commonnames/Pages/default.aspx)); https://www.cdc.gov ((https://www.cdc.gov))'
82e4fd291984742f33531ff08a470692	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales	0.9957291985986964	Saccharomycetales	7	Saprotroph	Undefined Saprotroph	Yeast	NULL	Possible	NULL	b'Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))'
82e9b7ed381e15bdbe613fcae5b91b0c	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae	0.9692210805250172	Saccharomycetales	7	Saprotroph	Undefined Saprotroph	Yeast	NULL	Possible	NULL	b'Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))'
8304866bb60200223450bf85cda06f0a	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Geotrichum;s__Geotrichum_candidum;sh__SH1008836.10FU	0.9603700730053089	Geotrichum	13	Pathotroph-Saprotroph	Animal Pathogen-Plant Pathogen-|Undefined Saprotroph|	Microfungus	NULL	Probable	As nectar-tap_saprotroph (Põlme et al. 2020); Decay sugar-rich substrates (Põlme et al. 2020); Causative agent of the human disease geotrichosis and sour-rot of tomatoes, citrus fruits and vegetables (Thornton et al. 2010); Opportunistic human pathogen (CDC)	b'Thornton CR, et al. 2010. International Journal of Food Microbiology 143:166-172 ((https://doi.org/10.1016/j.ijfoodmicro.2010.08.012)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); https://www.cdc.gov ((https://www.cdc.gov))'
839871f76d15cc2d824ea67707a0c692	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Trichosporonales;f__Trichosporonaceae;g__Cutaneotrichosporon;s__Cutaneotrichosporon_moniliiforme;sh__SH0856205.10FU	0.8283363851745567	Cutaneotrichosporon	13	Pathotroph-Saprotroph	|Animal Parasite|-Animal Pathogen-Undefined Saprotroph	Yeast	NULL	Possible	As animal_decomposer (Põlme et al. 2020); Decay animal material (Põlme et al. 2020); Pathogenic to humans	b'Nath R, et al. 2018. Mycopathologia 183:585-590 ((https://doi.org/10.1007/s11046-017-0231-8)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))'
83b76276434f53b8b6610a3f9c8a60f8	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae	0.9970015774263076	Saccharomycetales	7	Saprotroph	Undefined Saprotroph	Yeast	NULL	Possible	NULL	b'Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))'
83d73fa7367eab2d0c5548a4b943f957	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae	0.9531128108799256	Saccharomycetales	7	Saprotroph	Undefined Saprotroph	Yeast	NULL	Possible	NULL	b'Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))'
847785aa457b96c33fe3bb9fa5d84d2f	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_sp;sh__SH0104413.10FU	0.8734311127937576	Aspergillus	13	 Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Plant Saprotroph-|Undefined Saprotroph|-Wood Saprotroph	Microfungus	NULL	Probable	As foliar_endophyte (Põlme et al. 2020); Decay leaf, fruit, seed, soil, dung, animal material (Põlme et al. 2020)	b'Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Irinyi L, et al. 2015. Medical Mycology 53:313-337 ((https://doi.org/10.1093/mmy/myv008)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); Massimo NC, et al. 2015. Microbial Ecology 70:61-76 ((https://doi.org/10.1007/s00248-014-0563-6)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx)); https://www.cdc.gov ((https://www.cdc.gov))'
84b0b7a3d574b07007f6a8be8603e941	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Debaryomycetaceae;g__Meyerozyma;s__Meyerozyma_guilliermondii;sh__SH0103721.10FU	0.9782672687176288	Meyerozyma	13	Saprotroph-Symbiotroph	Endophyte-|Epiphyte|-Undefined Saprotroph	Yeast	NULL	Probable	As foliar_endophyte (Põlme et al. 2020); As nectar-tap_saprotroph (Põlme et al. 2020); Decay leaf, fruit, seed, sugar-rich substrates (Põlme et al. 2020)	b'P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))'
86604061b5961034c4b6ac83cc6a503f	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus	0.9585110823550792	Aspergillus	13	 Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Plant Saprotroph-|Undefined Saprotroph|-Wood Saprotroph	Microfungus	NULL	Probable	As foliar_endophyte (Põlme et al. 2020); Decay leaf, fruit, seed, soil, dung, animal material (Põlme et al. 2020)	b'Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Irinyi L, et al. 2015. Medical Mycology 53:313-337 ((https://doi.org/10.1093/mmy/myv008)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); Massimo NC, et al. 2015. Microbial Ecology 70:61-76 ((https://doi.org/10.1007/s00248-014-0563-6)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx)); https://www.cdc.gov ((https://www.cdc.gov))'
86f08994f2b541da7f5ebc9e04d23dd1	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_parapsilosis	0.7813755485496351	Candida	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Endosymbiont-Epiphyte-|Undefined Saprotroph|	Dimorphic Yeast-Yeast	NULL	Probable	As nectar-tap_saprotroph (Põlme et al. 2020); Decay sugar-rich substrates (Põlme et al. 2020); This asexual genus is polyphyletic and contain species that function very differently depend on what they are. Caution should be taken when interpreting guilds for Candida species.	b'Manolakaki D, et al. 2010. Virulence. 1: 367-375 ((https://doi.org/10.4161/viru.1.5.12796)); Mekbib SB, et al. 2011. Tropical Plant Pathology 36:233-240 ((https://doi.org/10.1590/S1982-56762011000400004)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))'
87a6d7a7d505abcc318bd73834d882ca	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Curvularia;s__Curvularia_lunata;sh__SH0856656.10FU	0.8562095823368712	Curvularia	13	Pathotroph-Saprotroph	|Plant Pathogen|-Plant Saprotroph	Microfungus	NULL	Probable	As litter_saprotroph (Põlme et al. 2020); Decay wood, leaf, fruit, seed, roots, algal material (Põlme et al. 2020)	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))'
881eef1e6caddc06c9bcedd07cac1d83	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Debaryomycetaceae;g__Debaryomycetaceae_gen_Incertae_sedis;s__Debaryomycetaceae_sp;sh__SH0887091.10FU	0.9996928779863902	Saccharomycetales	7	Saprotroph	Undefined Saprotroph	Yeast	NULL	Possible	NULL	b'Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))'
885bc728b02dbe31ef81a75b1e945ac6	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_albicans	0.8696267989337653	Candida	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Endosymbiont-Epiphyte-|Undefined Saprotroph|	Dimorphic Yeast-Yeast	NULL	Probable	As nectar-tap_saprotroph (Põlme et al. 2020); Decay sugar-rich substrates (Põlme et al. 2020); This asexual genus is polyphyletic and contain species that function very differently depend on what they are. Caution should be taken when interpreting guilds for Candida species.	b'Manolakaki D, et al. 2010. Virulence. 1: 367-375 ((https://doi.org/10.4161/viru.1.5.12796)); Mekbib SB, et al. 2011. Tropical Plant Pathology 36:233-240 ((https://doi.org/10.1590/S1982-56762011000400004)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))'
889006c8ded6cb5b2708e7749e424c7f	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Metschnikowiaceae;g__Clavispora;s__Clavispora_sp;sh__SH0736708.10FU	0.9140765188179814	Clavispora	13	Pathotroph-Saprotroph	Animal Pathogen-|Plant Saprotroph|-Undefined Saprotroph	Yeast	NULL	Probable	As litter_saprotroph (Põlme et al. 2020); As nectar-tap_saprotroph (Põlme et al. 2020); Decay leaf, fruit, seed, sugar-rich substrates (Põlme et al. 2020)	b'Laszlo I, Meyer W. 2015. Microbiology Australia 36:45-48 ((https://doi.org/10.1071/MA15017)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))'
89166024c007d8e88d3301d3ebfa33d4	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Trichosporonales;f__Trichosporonaceae;g__Trichosporon;s__Trichosporon_asahii	0.7261065071851242	Trichosporon	13	Pathotroph-Saprotroph	|Animal Parasite|-Animal Pathogen-Undefined Saprotroph	Yeast	NULL	Probable	As animal_decomposer (Põlme et al. 2020); Decay animal material (Põlme et al. 2020); Likely opportunistic human pathogen (Irinyi et al. 2015)	b'Irinyi L, et al. 2015. Medical Mycology 53:313-337 ((https://doi.org/10.1093/mmy/myv008)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); https://www.cdc.gov ((https://www.cdc.gov))'
891eaa82488bd1c68e645769032edbbc	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Geotrichum;s__Geotrichum_candidum;sh__SH1008836.10FU	0.955496020299026	Geotrichum	13	Pathotroph-Saprotroph	Animal Pathogen-Plant Pathogen-|Undefined Saprotroph|	Microfungus	NULL	Probable	As nectar-tap_saprotroph (Põlme et al. 2020); Decay sugar-rich substrates (Põlme et al. 2020); Causative agent of the human disease geotrichosis and sour-rot of tomatoes, citrus fruits and vegetables (Thornton et al. 2010); Opportunistic human pathogen (CDC)	b'Thornton CR, et al. 2010. International Journal of Food Microbiology 143:166-172 ((https://doi.org/10.1016/j.ijfoodmicro.2010.08.012)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); https://www.cdc.gov ((https://www.cdc.gov))'
89b108cc907e0c603a5399e4d7fe8dcf	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Cystofilobasidiaceae;g__Cystofilobasidium;s__Cystofilobasidium_capitatum;sh__SH0758247.10FU	0.9649368824323754	Cystofilobasidium	13	Saprotroph	|Plant Saprotroph|	Yeast	NULL	Possible	As litter_saprotroph (Põlme et al. 2020); Decay leaf, fruit, seed (Põlme et al. 2020)	b'Oberwinkler F, et al. 1983. Systematic and Applied Microbiology 41:14-122 ((https://doi.org/10.1016/S0723-2020((83))80039-3))'
89ec7f85e52f8fd204cd1930e8e664fe	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Kluyveromyces;s__Kluyveromyces_marxianus;sh__SH0930310.10FU	0.8775230181857667	Kluyveromyces	13	Saprotroph-Symbiotroph	Endophyte-|Undefined Saprotroph|	Yeast	NULL	Probable	 Boraginaceae; As foliar_endophyte (Põlme et al. 2020); As nectar-tap_saprotroph (Põlme et al. 2020); Decay sugar-rich substrates (Põlme et al. 2020); Host 	b'James TY, et al. 2006. Nature 443:818-822 ((https://doi.org/10.1038/nature05110)); Costa IPMW, et al. 2012. Mycotaxon 119:e26 ((http://mycotaxon.com/resources/checklists/costa_v119_checklist.pdf)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))'
8a3f09110523b31a1e5b2c753a63d9aa	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Metschnikowiaceae;g__Clavispora;s__Clavispora_lusitaniae;sh__SH0736674.10FU	0.9999985947598516	Clavispora	13	Pathotroph-Saprotroph	Animal Pathogen-|Plant Saprotroph|-Undefined Saprotroph	Yeast	NULL	Probable	As litter_saprotroph (Põlme et al. 2020); As nectar-tap_saprotroph (Põlme et al. 2020); Decay leaf, fruit, seed, sugar-rich substrates (Põlme et al. 2020)	b'Laszlo I, Meyer W. 2015. Microbiology Australia 36:45-48 ((https://doi.org/10.1071/MA15017)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))'
8a7c91906640b2b8ceae295b5721d5d1	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae	0.9703041060452658	Saccharomycetales	7	Saprotroph	Undefined Saprotroph	Yeast	NULL	Possible	NULL	b'Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))'
8aad51321db69fd6d7e6e306608267be	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Pichia;s__Pichia_sp;sh__SH0116149.10FU	0.8653722423821125	Pichia	13	Pathotroph-Saprotroph-Symbiotroph	Animal Parasite-Animal Pathogen-Animal Symbiotroph-Plant Pathogen-|Undefined Saprotroph|	Yeast	NULL	Probable	As nectar-tap_saprotroph (Põlme et al. 2020); Decay animal material, sugar-rich substrates (Põlme et al. 2020); Found in wood and digestive systems of the beetle Odontotaenius disjunctus; Likely opportunistic human pathogen (Irinyi et al. 2015)	b'Kurtzman CP, et al. (eds.) 2011. The Yeasts, a Taxonomic Study. Fifth Edition. Vols 1-3. Elsevier, San Diego (ISBN: 9780444521491); Irinyi L, et al. 2015. Medical Mycology 53:313-337 ((https://doi.org/10.1093/mmy/myv008)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); The American Phytopathological Society Common Names of Plant Diseases ((https://www.apsnet.org/edcenter/resources/commonnames/Pages/default.aspx)); https://www.cdc.gov ((https://www.cdc.gov))'
8ad4f50c98da468735bdda348e036155	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Rhodosporidiobolus;s__Rhodosporidiobolus_colostri;sh__SH0877635.10FU	0.78800887925969	Rhodosporidiobolus	13	Saprotroph	|Undefined Saprotroph|	Yeast	NULL	Probable	NULL	b'P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))'
8b9e9c473cefada9c81b79d62aebbb2d	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_sp;sh__SH0962574.10FU	0.9243646378863564	Mortierella	13	Saprotroph-Symbiotroph	Endophyte-Plant Saprotroph-|Undefined Saprotroph|	Microfungus	NULL	Probable	As chitinolytic (Põlme et al. 2020); As soil_saprotroph (Põlme et al. 2020); Decay roots, soil (Põlme et al. 2020); Saprobic in soil and thus frequenctly isolated from soil and material contaminated with soil such as hay or rotten silage and spoil tips (Cannon & Kirk 2007)	b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Purahong W, et al. 2016. Molecular Ecology 25:4059-4074 ((https://doi.org/10.1111/mec.13739)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))'
